spec,lemma,best_avg_acc,sense1,sense2
[4],close,0.8917999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233814.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233815.001
[4],fish,0.8568000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.007
[4],grant,0.8105,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.004
[4],train,0.6819999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.001
[4],column,0.6064999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.001
[4],post,0.9424999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.011
[4],glance,0.8065999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.006
[4],list,0.7866999999999998,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.007
[4],watch,0.7256000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.010
[4],order,0.9289,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.032
[4],will,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306429.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307187.002
[4],press,0.8216000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.025,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.001
[4],standard,0.7855,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.016
[4],advance,0.6081999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220079.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220080.001
[4],stem,0.7397,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.012
[4],meet,0.9464,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266934.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266936.001
[4],go,0.8546000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.023
[4],issue,0.7611,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.009
[4],house,0.9898,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255965.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1256034.001
[4],stain,0.8465,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.004
[4],activity,0.6996,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.006
[4],challenge,0.6825,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.013
[4],wood,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.005
[4],wave,0.9044000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.001
[4],sign,0.7173999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.016,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.001
[4],present,0.7412,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280476.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280475.003
[4],tear,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297381.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297382.001
[5],race,0.9170999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282615.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282614.012
[5],study,0.7929999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295106.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295106.015
[5],note,0.7161,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.013,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.001
[5],witness,0.7543,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306793.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306793.008
[5],dry,0.7352,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.018
[5],place,0.745,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1278491.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1278491.024
[5],continue,0.7350000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235657.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235657.006
[5],mean,0.7867,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266763.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266773.001
[5],complete,0.8436,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.001
[5],spot,0.7425,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293414.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293414.015
[5],measure,0.7796000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266792.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266792.024
[5],head,0.7644,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253938.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253938.048
[5],touch,0.7097,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299578.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299578.023
[5],art,0.7745,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.004
[5],direct,0.7600999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1240564.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1240564.013
[5],record,0.7251000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009
[5],can,0.9099999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1230339.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1236433.001
[5],hand,0.8009999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253370.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253370.023
[5],rule,0.8311999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.010
[5],protest,0.6992,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1281311.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1281311.001
[5],fit,0.6039000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247403.015,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247403.012
[5],approach,0.8347999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222560.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222560.001
[5],drop,0.7502,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242150.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242150.024
[5],check,0.6898,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232322.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232323.001
[5],late,0.7872999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.002
[5],bar,0.8331999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224811.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224811.034
[5],name,0.8226000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270390.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270390.005
[5],bad,0.9020999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224396.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307169.002
[5],tone,0.7181,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299292.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299292.008
[5],fire,0.7945,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.010
[5],force,0.9673,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248351.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248351.015
[5],transfer,0.7893999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299918.010,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299918.001
[5],authority,0.8422000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223888.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223888.004
[5],own,0.8267,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274748.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274748.004
[5],range,0.8445,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282974.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282974.026
[5],subject,0.7405999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.016
[5],block,0.7827999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.026
[5],market,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266136.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266136.008
[5],section,0.8844000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.011
[5],practice,0.7856,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280076.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280076.009
[5],report,0.7696,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.008
[5],concern,0.8013999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235108.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235108.007
[5],double,0.7935000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241648.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241648.025
[5],file,0.7489,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247009.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247009.001
[5],total,0.8987999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.004
[5],say,0.8268000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287486.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287486.008
[5],review,0.7985,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284795.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284795.008
[5],shop,0.9831,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290155.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290168.001
[5],close,0.9167,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233814.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233815.001
[5],fish,0.8878,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.007
[5],grant,0.8556999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.004
[5],train,0.6884,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.001
[5],column,0.6236999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.001
[5],post,0.8676,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.011
[5],glance,0.8609,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.006
[5],list,0.841,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.007
[5],watch,0.7389000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.010
[5],order,0.9782,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.032
[5],will,0.9978,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306429.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307187.002
[5],press,0.7787999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.025,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.001
[5],standard,0.7141,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.016
[5],advance,0.6679999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220079.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220080.001
[5],stem,0.7082,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.012
[5],meet,0.9434000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266934.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266936.001
[5],go,0.8539999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.023
[5],issue,0.7932,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.009
[5],house,0.9932000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255965.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1256034.001
[5],stain,0.8999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.004
[5],activity,0.7693000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.006
[5],challenge,0.6465,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.013
[5],wood,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.005
[5],wave,0.9632999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305390.001
[5],sign,0.7394999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.016,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290621.001
[5],present,0.7382,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280476.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280475.003
[5],tear,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297381.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1297382.001
[6],race,0.9181000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282615.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282614.012
[6],study,0.7254999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295106.005,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295106.015
[6],note,0.7360999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.013,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1272172.001
[6],witness,0.7542000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306793.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306793.008
[6],dry,0.6847000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242243.018
[6],place,0.7558999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1278491.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1278491.024
[6],continue,0.5997999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235657.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235657.006
[6],mean,0.7798999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266763.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266773.001
[6],complete,0.8102,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234960.001
[6],spot,0.6976,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293414.007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293414.015
[6],measure,0.7853000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266792.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266792.024
[6],head,0.8586,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253938.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253938.048
[6],touch,0.7508999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299578.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299578.023
[6],art,0.8362999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223070.004
[6],direct,0.7259000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1240564.002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1240564.013
[6],record,0.7122,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009
[6],can,0.9069,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1230339.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1236433.001
[6],hand,0.7726,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253370.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1253370.023
[6],rule,0.717,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1286231.010
[6],protest,0.7442000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1281311.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1281311.001
[6],fit,0.6007,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247403.015,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247403.012
[6],approach,0.7916,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222560.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1222560.001
[6],drop,0.7624,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242150.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1242150.024
[6],check,0.6982000000000002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232322.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1232323.001
[6],late,0.7963000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1262336.002
[6],bar,0.9430999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224811.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224811.034
[6],name,0.8148,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270390.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1270390.005
[6],bad,0.9030000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1224396.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307169.002
[6],tone,0.6411,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299292.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299292.008
[6],fire,0.7516999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247191.010
[6],force,0.8847999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248351.009,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1248351.015
[6],transfer,0.6799,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299918.010,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299918.001
[6],authority,0.889,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223888.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1223888.004
[6],own,0.8184000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274748.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1274748.004
[6],range,0.8707,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282974.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1282974.026
[6],subject,0.8596,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1295267.016
[6],block,0.8962999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1227187.026
[6],market,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266136.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266136.008
[6],section,0.808,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1288470.011
[6],practice,0.6691,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280076.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280076.009
[6],report,0.7213,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284331.008
[6],concern,0.8795,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235108.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1235108.007
[6],double,0.8097999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241648.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1241648.025
[6],file,0.759,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247009.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247009.001
[6],total,0.905,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299553.004
[6],say,0.835,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287486.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1287486.008
[6],review,0.7818,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284795.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1284795.008
[6],shop,0.9651,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290155.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1290168.001
[6],close,0.8247,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233814.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1233815.001
[6],fish,0.9264999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1247347.007
[6],grant,0.8540000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251908.004
[6],train,0.7039,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.011,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1299837.001
[6],column,0.6282000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1234609.001
[6],post,0.8347000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.004,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1279744.011
[6],glance,0.7773000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1250995.006
[6],list,0.7904,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1263771.007
[6],watch,0.6503,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1305222.010
[6],order,0.9326000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1273820.032
[6],will,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306429.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1307187.002
[6],press,0.6835999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.025,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1280512.001
[6],standard,0.8220000000000001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293805.016
[6],advance,0.5962,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220079.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1220080.001
[6],stem,0.6759999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1294191.012
[6],meet,0.9252,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266934.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1266936.001
[6],go,0.8674000000000002,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1251252.023
[6],issue,0.8116999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1259315.009
[6],house,0.9831,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1255965.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1256034.001
[6],stain,0.8516999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.008,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1293748.004
[6],activity,0.7053999999999999,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.003,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1219809.006
[6],challenge,0.7078,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1231967.013
[6],wood,1.0,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.001,/dictionary/sense/en_us_NOAD3e_2012/m_en_us1306904.005
